ckpt,ckpt_path,started_at,finished_at,total_wall_seconds,talent_avg_acc,talent_wall_seconds,talent_discovered_pairs,talent_processed_pairs,talent_failed_count,talent_missing_test_count
step-35250.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-35250.ckpt,2026-02-07 16:04:42,2026-02-07 16:05:27,41.208000,(none),41.208,175,175,175,0
step-35300.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-35300.ckpt,2026-02-07 16:05:27,2026-02-07 16:05:58,26.071000,(none),26.071,175,175,175,0
step-35350.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-35350.ckpt,2026-02-07 16:05:58,2026-02-07 16:06:44,41.984000,(none),41.984,175,175,175,0
step-35400.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-35400.ckpt,2026-02-07 16:06:44,2026-02-07 16:07:16,28.390000,(none),28.390,175,175,175,0
step-35450.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-35450.ckpt,2026-02-07 16:07:17,2026-02-07 16:08:02,41.764000,(none),41.764,175,175,175,0
step-35500.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-35500.ckpt,2026-02-07 16:08:03,2026-02-07 16:08:33,26.476000,(none),26.476,175,175,175,0
step-35550.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-35550.ckpt,2026-02-07 16:08:33,2026-02-07 16:09:17,40.214000,(none),40.214,175,175,175,0
step-35600.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-35600.ckpt,2026-02-07 16:09:17,2026-02-07 16:09:47,26.548000,(none),26.548,175,175,175,0
step-35650.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-35650.ckpt,2026-02-07 16:09:48,2026-02-07 16:10:31,39.635000,(none),39.635,175,175,175,0
step-35700.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-35700.ckpt,2026-02-07 16:10:32,2026-02-07 16:11:04,28.145000,(none),28.145,175,175,175,0
step-35750.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-35750.ckpt,2026-02-07 16:11:04,2026-02-07 16:11:49,40.594000,(none),40.594,175,175,175,0
step-35800.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-35800.ckpt,2026-02-07 16:11:49,2026-02-07 16:12:21,27.511000,(none),27.511,175,175,175,0
step-35850.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-35850.ckpt,2026-02-07 16:12:21,2026-02-07 16:13:04,39.539000,(none),39.539,175,175,175,0
step-35900.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-35900.ckpt,2026-02-07 16:13:04,2026-02-07 16:13:37,28.259000,(none),28.259,175,175,175,0
step-35950.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-35950.ckpt,2026-02-07 16:13:37,2026-02-07 16:14:21,40.409000,(none),40.409,175,175,175,0
step-36000.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-36000.ckpt,2026-02-07 16:14:21,2026-02-07 16:14:53,28.333000,(none),28.333,175,175,175,0
step-36050.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-36050.ckpt,2026-02-07 16:14:53,2026-02-07 16:15:38,40.443000,(none),40.443,175,175,175,0
step-36100.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-36100.ckpt,2026-02-07 16:15:38,2026-02-07 16:16:10,28.159000,(none),28.159,175,175,175,0
step-36150.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-36150.ckpt,2026-02-07 16:16:10,2026-02-07 16:16:53,38.630000,(none),38.630,175,175,175,0
step-36200.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-36200.ckpt,2026-02-07 16:16:53,2026-02-07 16:17:27,30.087000,(none),30.087,175,175,175,0
step-36250.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-36250.ckpt,2026-02-07 16:17:27,2026-02-07 16:18:06,37.895000,(none),37.895,175,175,175,0
step-36300.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-36300.ckpt,2026-02-07 16:18:06,2026-02-07 16:18:43,33.026000,(none),33.026,175,175,175,0
step-36350.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-36350.ckpt,2026-02-07 16:18:43,2026-02-07 16:19:17,33.414000,(none),33.414,175,175,175,0
step-36400.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-36400.ckpt,2026-02-07 16:19:18,2026-02-07 16:19:58,35.939000,(none),35.939,175,175,175,0
step-36450.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-36450.ckpt,2026-02-07 16:19:58,2026-02-07 16:20:30,31.312000,(none),31.312,175,175,175,0
step-36500.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-36500.ckpt,2026-02-07 16:20:31,2026-02-07 16:21:12,37.878000,(none),37.878,175,175,175,0
step-36550.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-36550.ckpt,2026-02-07 16:21:13,2026-02-07 16:21:40,26.287000,(none),26.287,175,175,175,0
step-36600.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-36600.ckpt,2026-02-07 16:21:40,2026-02-07 16:22:24,40.262000,(none),40.262,175,175,175,0
step-36650.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-36650.ckpt,2026-02-07 16:22:24,2026-02-07 16:22:54,26.350000,(none),26.350,175,175,175,0
step-36700.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-36700.ckpt,2026-02-07 16:22:54,2026-02-07 16:23:38,39.994000,(none),39.994,175,175,175,0
step-36750.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-36750.ckpt,2026-02-07 16:23:38,2026-02-07 16:24:08,26.162000,(none),26.162,175,175,175,0
step-36800.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-36800.ckpt,2026-02-07 16:24:08,2026-02-07 16:24:51,38.804000,(none),38.804,175,175,175,0
step-36850.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-36850.ckpt,2026-02-07 16:24:51,2026-02-07 16:25:22,27.352000,(none),27.352,175,175,175,0
step-36900.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-36900.ckpt,2026-02-07 16:25:22,2026-02-07 16:26:04,38.371000,(none),38.371,175,175,175,0
step-36950.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-36950.ckpt,2026-02-07 16:26:05,2026-02-07 16:26:37,28.736000,(none),28.736,175,175,175,0
step-37000.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-37000.ckpt,2026-02-07 16:26:37,2026-02-07 16:27:17,38.496000,(none),38.496,175,175,175,0
step-37050.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-37050.ckpt,2026-02-07 16:27:18,2026-02-07 16:27:52,30.763000,(none),30.763,175,175,175,0
step-37100.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-37100.ckpt,2026-02-07 16:27:52,2026-02-07 16:28:29,36.247000,(none),36.247,175,175,175,0
step-37150.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-37150.ckpt,2026-02-07 16:28:30,2026-02-07 16:29:06,33.471000,(none),33.471,175,175,175,0
step-37200.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-37200.ckpt,2026-02-07 16:29:06,2026-02-07 16:29:40,32.962000,(none),32.962,175,175,175,0
step-37250.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-37250.ckpt,2026-02-07 16:29:40,2026-02-07 16:30:20,35.677000,(none),35.677,175,175,175,0
step-37300.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-37300.ckpt,2026-02-07 16:30:20,2026-02-07 16:30:52,30.495000,(none),30.495,175,175,175,0
step-37350.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-37350.ckpt,2026-02-07 16:30:52,2026-02-07 16:31:34,38.772000,(none),38.772,175,175,175,0
step-37400.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-37400.ckpt,2026-02-07 16:31:34,2026-02-07 16:32:02,26.787000,(none),26.787,175,175,175,0
step-37450.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-37450.ckpt,2026-02-07 16:32:02,2026-02-07 16:32:45,39.993000,(none),39.993,175,175,175,0
step-37500.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-37500.ckpt,2026-02-07 16:32:45,2026-02-07 16:33:14,24.359000,(none),24.359,175,175,175,0
step-37550.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-37550.ckpt,2026-02-07 16:33:14,2026-02-07 16:33:57,40.092000,(none),40.092,175,175,175,0
step-37600.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-37600.ckpt,2026-02-07 16:33:58,2026-02-07 16:34:29,27.331000,(none),27.331,175,175,175,0
step-37650.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-37650.ckpt,2026-02-07 16:34:29,2026-02-07 16:35:13,40.270000,(none),40.270,175,175,175,0
step-37700.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-37700.ckpt,2026-02-07 16:35:13,2026-02-07 16:35:44,27.795000,(none),27.795,175,175,175,0
step-37750.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-37750.ckpt,2026-02-07 16:35:44,2026-02-07 16:36:28,40.436000,(none),40.436,175,175,175,0
step-37800.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-37800.ckpt,2026-02-07 16:36:28,2026-02-07 16:37:00,27.889000,(none),27.889,175,175,175,0
step-37850.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-37850.ckpt,2026-02-07 16:37:00,2026-02-07 16:37:44,39.892000,(none),39.892,175,175,175,0
step-37900.ckpt,/vast/users/guangyi.chen/causal_group/zijian.li/LDM/tabicl_new/tabicl/stabe1/checkpoint/dir1/step-37900.ckpt,2026-02-07 16:37:44,2026-02-07 16:38:17,29.146000,(none),29.146,175,175,175,0
